customer_id,rec,frec,val_mon
CS8653,93.0,4,107
CS8654,57.0,1,79
CS8655,330.0,2,90
CS8656,66.0,3,166
CS8657,41.0,3,89
CS8658,28.0,7,302
CS8659,18.0,3,102
CS8660,37.0,4,182
CS8661,121.0,2,116
CS8662,18.0,5,258
CS8663,8.0,8,364
CS8664,63.0,6,255
CS8665,24.0,6,270
CS8668,79.0,3,116
CS8669,58.0,9,394
CS8670,92.0,2,57
CS8671,66.0,2,117
CS8672,7.0,5,256
CS8673,2.0,5,222
CS8674,259.0,2,34
CS8675,86.0,5,283
CS8676,230.0,3,60
CS8677,152.0,3,128
CS8678,112.0,1,55
CS8679,82.0,4,138
CS8680,200.0,2,47
CS8681,41.0,4,178
CS8682,15.0,7,402
CS8683,46.0,1,71
CS8684,145.0,2,82
CS8685,9.0,3,166
CS8686,271.0,1,42
CS8687,195.0,3,102
CS8689,28.0,4,221
CS8690,29.0,6,250
CS8691,293.0,1,24
CS8692,30.0,7,402
CS8693,47.0,6,297
CS8694,184.0,2,36
CS8695,101.0,6,278
CS8696,106.0,3,161
CS8697,100.0,3,209
CS8698,270.0,2,83
CS8699,138.0,3,97
CS8700,115.0,4,219
CS8701,32.0,1,76
CS8702,62.0,6,260
CS8703,12.0,6,282
CS8704,49.0,6,297
CS8705,163.0,1,63
CS8706,115.0,2,111
CS8707,46.0,2,110
CS8708,16.0,4,192
CS8709,10.0,1,36
CS8710,8.0,3,132
CS8711,188.0,1,52
CS8712,7.0,2,48
CS8713,26.0,5,241
CS8714,38.0,5,183
CS8715,2.0,5,243
CS8716,70.0,4,115
CS8717,179.0,2,97
CS8718,134.0,2,42
CS8719,297.0,2,89
CS8720,225.0,3,167
CS8721,25.0,4,172
CS8722,50.0,5,173
CS8723,42.0,7,386
CS8724,259.0,2,125
CS8725,167.0,2,103
CS8726,23.0,5,190
CS8727,59.0,5,175
CS8728,88.0,5,278
CS8729,77.0,7,340
CS8730,350.0,1,57
CS8731,17.0,7,285
CS8732,36.0,2,48
CS8733,42.0,4,196
CS8734,74.0,5,203
CS8735,62.0,3,157
CS8736,15.0,6,325
CS8737,29.0,1,32
CS8738,114.0,5,229
CS8739,156.0,4,117
CS8741,9.0,5,254
CS8742,105.0,5,120
CS8743,126.0,2,92
CS8744,47.0,3,135
CS8745,154.0,3,157
CS8746,5.0,4,275
CS8747,95.0,7,310
CS8748,109.0,6,299
CS8749,28.0,2,87
CS8751,42.0,3,74
CS8752,114.0,2,138
CS8754,70.0,5,161
CS8755,20.0,8,345
CS8756,128.0,5,229
CS8757,55.0,3,147
CS8758,26.0,3,185
CS8759,91.0,2,85
CS8761,35.0,4,233
CS8762,275.0,1,53
CS8763,1.0,4,149
CS8764,127.0,4,182
CS8765,13.0,7,351
CS8766,22.0,3,184
CS8767,2.0,6,205
CS8768,47.0,2,79
CS8769,21.0,5,219
CS8770,40.0,3,74
CS8771,182.0,2,70
CS8772,285.0,1,72
CS8773,12.0,6,383
CS8774,65.0,3,132
CS8775,18.0,3,135
CS8776,33.0,6,333
CS8777,286.0,2,54
CS8778,87.0,4,193
CS8779,68.0,3,71
CS8780,36.0,3,139
CS8781,59.0,1,31
CS8782,77.0,5,246
CS8783,49.0,7,308
CS8784,187.0,4,215
CS8785,38.0,5,196
CS8786,25.0,5,194
CS8787,11.0,6,261
CS8788,68.0,2,103
CS8789,118.0,2,92
CS8790,122.0,5,142
CS8791,15.0,4,138
CS8792,76.0,4,221
CS8793,71.0,2,29
CS8794,5.0,4,226
CS8795,346.0,2,80
CS8796,154.0,4,136
CS8797,207.0,4,225
CS8798,78.0,4,191
CS8799,8.0,2,81
CS8801,43.0,6,413
CS8802,30.0,5,249
CS8803,128.0,5,232
CS8804,27.0,3,140
CS8805,34.0,2,97
CS8806,152.0,2,74
CS8807,62.0,5,139
CS8808,169.0,5,245
CS8809,14.0,4,175
CS8810,90.0,4,175
CS8811,179.0,2,122
CS8812,21.0,2,83
CS8813,76.0,5,238
CS8814,24.0,4,240
CS8815,215.0,1,56
CS8816,31.0,4,199
CS8818,11.0,5,240
CS8819,24.0,5,270
CS8820,151.0,3,124
CS8821,19.0,8,377
CS8822,47.0,5,214
CS8823,19.0,3,140
CS8824,98.0,3,161
CS8825,27.0,1,62
CS8826,143.0,4,159
CS8828,49.0,7,257
CS8829,294.0,3,118
CS8830,99.0,5,219
CS8831,47.0,5,208
CS8832,39.0,5,149
CS8833,4.0,4,122
CS8834,50.0,5,289
CS8835,166.0,4,114
CS8836,35.0,6,190
CS8837,21.0,7,172
CS8838,303.0,3,159
CS8839,91.0,6,318
CS8840,81.0,5,130
CS8841,219.0,1,74
CS8842,28.0,4,203
CS8843,169.0,4,211
CS8844,190.0,2,94
CS8845,74.0,4,193
CS8846,8.0,4,212
CS8847,97.0,2,68
CS8848,279.0,2,86
CS8849,67.0,5,258
CS8850,27.0,3,152
CS8851,182.0,2,108
CS8853,42.0,7,262
CS8854,35.0,7,307
CS8855,92.0,8,334
CS8856,60.0,2,44
CS8858,50.0,3,191
CS8859,84.0,1,42
CS8860,173.0,1,38
CS8861,11.0,3,57
CS8862,137.0,3,215
CS8863,134.0,2,61
CS8864,71.0,6,121
CS8865,288.0,1,44
CS8866,153.0,2,103
CS8867,22.0,2,83
CS8868,49.0,3,116
CS8869,28.0,7,341
CS8870,105.0,6,337
CS8871,146.0,2,112
CS8872,2.0,5,304
CS8873,17.0,6,262
CS8874,178.0,1,19
CS8875,21.0,4,196
CS8876,18.0,1,27
CS8877,2.0,7,331
CS8878,72.0,4,124
CS8879,87.0,2,45
CS8880,80.0,2,91
CS8881,179.0,4,185
CS8882,235.0,1,16
CS8883,195.0,5,199
CS8884,1.0,4,124
CS8885,143.0,4,215
CS8886,105.0,7,338
CS8887,35.0,6,316
CS8888,325.0,2,136
CS8889,300.0,2,123
CS8890,69.0,4,108
CS8891,57.0,3,106
CS8892,175.0,4,202
CS8893,6.0,9,423
CS8894,18.0,3,102
CS8895,19.0,2,155
CS8896,108.0,4,181
CS8897,28.0,2,80
CS8898,35.0,2,107
CS8899,15.0,8,306
CS8900,11.0,5,205
CS8901,191.0,1,68
CS8902,110.0,4,215
CS8903,154.0,4,115
CS8904,7.0,5,227
CS8905,87.0,6,258
CS8906,61.0,3,116
CS8907,42.0,5,226
CS8908,66.0,2,44
CS8909,33.0,2,78
CS8910,12.0,2,55
CS8911,35.0,6,383
CS8912,86.0,3,82
CS8913,215.0,1,48
CS8914,88.0,6,210
CS8915,86.0,7,397
CS8916,139.0,6,310
CS8917,2.0,5,308
CS8918,10.0,6,206
CS8919,273.0,1,30
CS8920,8.0,5,266
CS8921,54.0,3,153
CS8922,20.0,4,107
CS8923,196.0,2,137
CS8924,231.0,1,39
CS8925,3.0,5,227
CS8926,30.0,3,108
CS8927,128.0,1,45
CS8928,141.0,2,121
CS8929,1.0,6,226
CS8930,142.0,2,64
CS8931,6.0,4,114
CS8932,112.0,4,149
CS8933,216.0,1,18
CS8934,18.0,5,248
CS8935,11.0,5,234
CS8936,69.0,3,161
CS8937,15.0,5,332
CS8938,94.0,2,96
CS8939,181.0,3,140
CS8940,88.0,1,67
CS8941,313.0,1,72
CS8942,353.0,1,23
CS8943,77.0,3,200
CS8944,225.0,2,68
CS8945,9.0,6,276
CS8946,283.0,3,95
CS8947,149.0,3,108
CS8948,196.0,2,89
CS8949,161.0,1,76
CS8950,48.0,2,149
CS8951,337.0,1,43
CS8952,44.0,3,154
CS8953,91.0,4,171
CS8954,49.0,4,182
CS8955,30.0,4,150
CS8956,95.0,5,153
CS8957,64.0,4,143
CS8958,107.0,2,41
CS8959,15.0,6,196
CS8960,36.0,6,271
CS8961,275.0,1,48
CS8962,1.0,6,180
CS8963,82.0,4,124
CS8964,97.0,3,140
CS8965,163.0,2,87
CS8966,194.0,2,60
CS8967,1.0,2,114
CS8968,53.0,4,140
CS8969,10.0,4,243
CS8970,10.0,3,180
CS8971,240.0,2,70
CS8972,202.0,3,127
CS8973,187.0,1,35
CS8974,82.0,5,199
CS8975,211.0,2,105
CS8976,204.0,3,139
CS8977,11.0,3,99
CS8978,120.0,1,78
CS8979,3.0,5,200
CS8980,278.0,1,65
CS8981,331.0,1,26
CS8982,83.0,6,314
CS8983,12.0,5,204
CS8984,52.0,5,190
CS8985,227.0,1,46
CS8986,81.0,2,75
CS8987,89.0,3,95
CS8988,249.0,3,100
CS8989,10.0,3,162
CS8990,95.0,5,229
CS8991,74.0,7,350
CS8992,170.0,2,90
CS8993,74.0,2,46
CS8994,90.0,4,168
CS8995,40.0,1,38
CS8996,98.0,6,336
CS8997,262.0,1,45
CS8998,85.0,4,130
CS8999,258.0,2,42
CS9000,17.0,4,115
