,Depth,Temperature,Cast,Cruise,Latitude,Longitude,Day,Month,Year,Ts
93281,179.02,18.32,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93282,198.68,17.72,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93283,224.0,16.97,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93284,248.82,16.01,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93285,273.53,15.04,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93286,298.35,14.16,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93287,323.16,13.34,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93288,347.96,12.67,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93289,372.37,11.92,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93290,396.87,11.26,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93291,446.76,10.12,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93292,496.64,9.62,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93293,546.21,9.32,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93294,595.27,8.61,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93295,670.08,7.1,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93296,744.36,6.62,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93297,816.84,6.45,16558848,US-35825       ,20.139,-87.089,17,10,2014,29.03751755
93298,5.67,29.12,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93299,6.36,29.11,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93300,7.55,29.11,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93301,8.35,29.1,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93302,9.34,29.1,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93303,10.44,29.1,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93304,11.53,29.1,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93305,12.52,29.09,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93306,13.42,29.09,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93307,14.41,29.09,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93308,15.31,29.09,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93309,16.3,29.08,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93310,17.59,29.08,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93311,18.29,29.08,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93312,19.18,29.08,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93313,20.37,29.08,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93314,21.37,29.08,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93315,22.26,29.08,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93316,23.35,29.08,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93317,24.35,29.07,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93318,25.44,29.06,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93319,26.44,29.06,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93320,27.13,29.06,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93321,28.22,29.06,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93322,29.32,29.06,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93323,30.21,29.05,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93324,31.11,29.05,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93325,32.3,29.04,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93326,33.39,28.94,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93327,34.48,28.8,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93328,35.18,28.78,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93329,36.17,28.72,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93330,37.17,28.68,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93331,38.16,28.65,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93332,39.35,28.61,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93333,40.35,28.55,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93334,41.24,28.51,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93335,42.24,28.52,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93336,43.13,28.51,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93337,44.02,28.51,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93338,45.12,28.49,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93339,46.11,28.37,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93340,47.1,28.29,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93341,48.2,28.23,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93342,49.19,28.19,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93343,50.38,28.08,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93344,51.18,28.0,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93345,51.97,27.98,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93346,53.07,27.9,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93347,54.16,27.82,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93348,55.25,27.76,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93349,56.35,27.64,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93350,57.24,27.55,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93351,58.13,27.45,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93352,59.33,27.34,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93353,60.22,27.26,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93354,60.92,27.23,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93355,62.11,27.2,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93356,63.3,27.15,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93357,64.29,27.12,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93358,65.29,27.06,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93359,66.08,27.05,16559227,99-11064       ,20.123,-86.765,19,10,2014,29.11680794
93360,13.52,29.11,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93361,14.01,29.11,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93362,14.61,29.11,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93363,15.4,29.11,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93364,16.5,29.1,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93365,17.29,29.1,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93366,18.19,29.1,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93367,19.38,29.1,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93368,20.47,29.09,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93369,21.37,29.09,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93370,22.16,29.09,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93371,23.35,29.08,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93372,24.45,29.08,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93373,25.34,29.08,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93374,26.24,29.07,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93375,27.33,29.07,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93376,28.42,29.07,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93377,29.32,29.07,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93378,30.11,29.06,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93379,31.21,29.06,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93380,32.3,29.05,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93381,33.39,29.05,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93382,34.48,29.03,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93383,35.28,28.98,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93384,36.27,28.91,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93385,37.37,28.83,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93386,38.36,28.79,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93387,39.35,28.71,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93388,40.15,28.68,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93389,41.14,28.66,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93390,42.24,28.63,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93391,43.03,28.61,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93392,44.02,28.56,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93393,45.22,28.43,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93394,46.31,28.35,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93395,47.1,28.32,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93396,48.0,28.27,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93397,49.09,28.23,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93398,50.19,28.15,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93399,51.38,28.06,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93400,52.17,27.97,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93401,53.07,27.9,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93402,54.26,27.83,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93403,55.35,27.77,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93404,56.35,27.7,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93405,57.14,27.65,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93406,57.94,27.6,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93407,58.93,27.5,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93408,60.02,27.4,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93409,61.21,27.34,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93410,62.21,27.23,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93411,63.0,27.15,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93412,64.1,27.03,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93413,65.19,26.99,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93414,66.28,26.91,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93415,67.27,26.79,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93416,68.27,26.76,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93417,68.96,26.74,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93418,69.86,26.7,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93419,70.85,26.67,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93420,71.85,26.65,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93421,72.84,26.57,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93422,73.83,26.5,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93423,74.93,26.43,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93424,75.92,26.35,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93425,76.91,26.33,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93426,77.91,26.3,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93427,78.9,26.24,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93428,79.89,26.19,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93429,80.89,26.13,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93430,81.78,26.06,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93431,82.87,26.02,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93432,83.87,26.0,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93433,84.86,25.92,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93434,85.56,25.84,16559243,99-11064       ,20.129,-86.765,19,10,2014,29.11680794
93435,4.67,28.92,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93436,10.63,28.92,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93437,15.01,28.93,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93438,19.98,28.93,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93439,24.75,28.93,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93440,30.01,28.93,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93441,35.18,28.93,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93442,40.05,28.93,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93443,44.62,28.82,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93444,49.09,28.43,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93445,55.15,28.06,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93446,59.72,27.77,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93447,64.99,27.46,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93448,68.17,27.35,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93449,74.92,27.09,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93450,79.69,26.66,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93451,84.36,26.43,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93452,90.12,25.59,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93453,94.5,24.94,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93454,98.17,24.37,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93455,105.03,23.61,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93456,109.59,23.14,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93457,119.13,22.39,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93458,129.86,21.51,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93459,139.59,20.72,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93460,159.26,19.02,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93461,178.52,18.13,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93462,198.98,17.47,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93463,223.3,16.73,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93464,248.52,15.73,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93465,273.23,15.12,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93466,298.24,14.09,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93467,323.15,13.39,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93468,347.46,12.71,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93469,372.36,12.07,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93470,397.56,10.99,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93471,446.86,10.42,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93472,496.04,9.61,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93473,545.71,8.74,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93474,595.36,8.13,16560369,US-35825       ,20.322,-87.127,21,10,2014,29.10419464
93647,5.57,28.8,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93648,10.73,28.8,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93649,15.8,28.8,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93650,20.07,28.8,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93651,25.34,28.84,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93652,30.61,28.71,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93653,35.18,28.35,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93654,39.15,28.24,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93655,43.43,28.04,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93656,50.28,27.72,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93657,55.15,27.54,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93658,59.92,27.5,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93659,65.68,27.3,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93660,69.66,26.37,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93661,74.92,26.2,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93662,80.29,25.77,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93663,85.06,25.49,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93664,89.92,24.83,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93665,95.19,24.15,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93666,100.16,23.18,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93667,104.43,22.48,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93668,109.59,21.5,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93669,120.02,21.2,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93670,129.86,20.97,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93671,139.89,20.23,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93672,159.15,18.43,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93673,178.92,17.77,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93674,198.48,17.2,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93675,223.5,16.89,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93676,247.92,15.29,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93677,273.23,14.28,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93678,297.94,13.65,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93679,323.35,12.6,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93680,347.85,11.71,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93681,372.46,11.28,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93682,396.56,10.82,16561954,US-35825       ,20.579,-86.997,25,10,2014,29.0798378
93683,5.27,28.64,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93684,9.74,28.63,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93685,14.71,28.63,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93686,20.07,28.63,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93687,24.35,28.63,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93688,27.43,28.63,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93689,35.38,28.63,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93690,39.95,28.62,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93691,44.52,28.55,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93692,49.49,28.53,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93693,54.85,28.07,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93694,60.22,27.81,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93695,64.59,27.49,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93696,69.95,27.37,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93697,74.72,26.99,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93698,80.09,26.62,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93699,84.66,26.01,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93700,89.72,25.64,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93701,93.5,25.35,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93702,99.66,24.81,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93703,104.63,24.73,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93704,109.49,24.32,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93705,119.52,23.26,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93706,129.75,22.63,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93707,139.39,21.64,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93708,158.46,19.84,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93709,178.52,18.38,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93710,198.97,17.42,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93711,223.69,16.7,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93712,247.91,15.91,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93713,272.23,14.71,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93714,296.94,13.97,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93715,321.85,13.33,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93716,346.66,12.53,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93717,371.16,11.85,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93718,396.46,11.31,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93719,446.35,10.75,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93720,496.22,10.13,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93721,544.7,8.42,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93722,595.44,7.95,16563456,US-35825       ,20.817,-86.71,29,10,2014,29.01019096
93818,4.97,28.22,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93819,10.24,28.22,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93820,15.3,28.17,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93821,19.48,28.03,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93822,24.45,27.96,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93823,30.01,27.88,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93824,34.78,27.83,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93825,40.05,27.83,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93826,44.72,27.82,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93827,49.49,27.78,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93828,53.26,27.76,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93829,57.44,27.74,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93830,64.89,27.72,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93831,70.25,27.63,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93832,75.32,27.02,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93833,80.19,26.32,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93834,84.56,25.76,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93835,89.92,23.93,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93836,93.1,23.52,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93837,99.36,22.65,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93838,104.42,22.28,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93839,109.89,21.89,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93840,119.42,21.54,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93841,129.26,20.96,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93842,139.09,20.86,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93843,159.05,19.14,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93844,179.01,18.31,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93845,198.57,17.82,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93846,223.39,16.84,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93847,248.01,16.17,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93848,272.62,15.39,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93849,297.44,14.92,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93850,322.64,13.58,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93851,347.84,12.91,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93852,372.05,11.34,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
93853,394.47,11.1,16564987,US-35825       ,21.05,-86.576,2,11,2014,28.07256699
94974,10.0,27.45,16878059,US-35827       ,18.276,-86.896,4,4,2015,27.57579803
94975,15.0,27.45,16878059,US-35827       ,18.276,-86.896,4,4,2015,27.57579803
94976,20.0,27.45,16878059,US-35827       ,18.276,-86.896,4,4,2015,27.57579803
94977,25.0,27.45,16878059,US-35827       ,18.276,-86.896,4,4,2015,27.57579803
94978,30.0,27.45,16878059,US-35827       ,18.276,-86.896,4,4,2015,27.57579803
94979,35.0,27.45,16878059,US-35827       ,18.276,-86.896,4,4,2015,27.57579803
94980,40.0,27.45,16878059,US-35827       ,18.276,-86.896,4,4,2015,27.57579803
94981,45.0,27.45,16878059,US-35827       ,18.276,-86.896,4,4,2015,27.57579803
94982,50.0,27.44,16878059,US-35827       ,18.276,-86.896,4,4,2015,27.57579803
94983,55.0,27.32,16878059,US-35827       ,18.276,-86.896,4,4,2015,27.57579803
94984,60.0,27.22,16878059,US-35827       ,18.276,-86.896,4,4,2015,27.57579803
